sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,c_charge_degree,r_charge_degree,vr_charge_degree,is_recid
1.0,26,0.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,32,1.0,0,0,0,0,0.0,1.0,2.0,8.0,0
1.0,27,0.0,0,0,0,1,1.0,1.0,2.0,8.0,0
0.0,27,1.0,0,0,0,0,0.0,1.0,2.0,8.0,0
1.0,56,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,52,1.0,0,0,0,16,5.0,0.0,1.0,8.0,1
1.0,37,0.0,0,0,0,3,1.0,0.0,0.0,8.0,1
0.0,57,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,45,0.0,0,0,0,0,6.0,1.0,2.0,8.0,0
1.0,23,0.0,0,0,0,1,39.0,1.0,2.0,8.0,0
0.0,36,1.0,0,0,0,3,27.0,0.0,0.0,8.0,1
0.0,29,0.0,0,0,0,0,3.0,0.0,2.0,8.0,0
1.0,51,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
0.0,53,1.0,0,0,0,4,52.0,0.0,2.0,8.0,0
1.0,69,0.0,0,0,0,3,315.0,0.0,2.0,8.0,0
1.0,28,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,27,0.0,0,1,0,11,1.0,0.0,2.0,8.0,0
1.0,28,0.0,1,0,1,11,1.0,0.0,1.0,8.0,1
1.0,38,0.0,0,0,0,4,1.0,1.0,1.0,8.0,1
0.0,19,0.0,0,0,0,1,1.0,0.0,0.0,0.0,1
1.0,53,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,65,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
0.0,37,1.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,34,0.0,0,0,0,0,1.0,1.0,1.0,5.0,1
1.0,37,1.0,0,0,0,7,1.0,0.0,0.0,8.0,1
1.0,21,0.0,0,0,1,1,1.0,0.0,2.0,8.0,0
1.0,21,0.0,0,0,0,0,1.0,0.0,1.0,8.0,1
0.0,38,1.0,0,0,0,3,1.0,0.0,2.0,8.0,0
1.0,47,0.0,0,0,0,1,1.0,1.0,2.0,8.0,0
0.0,26,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,56,1.0,0,0,0,3,1.0,0.0,2.0,8.0,0
1.0,27,0.0,0,0,0,2,1.0,0.0,1.0,8.0,1
1.0,44,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,32,1.0,0,0,0,1,1.0,1.0,2.0,8.0,0
1.0,23,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,57,1.0,0,0,0,0,2.0,0.0,2.0,8.0,0
1.0,25,0.0,0,1,0,9,6.0,0.0,2.0,8.0,0
0.0,23,0.0,0,0,0,2,20.0,0.0,0.0,2.0,1
1.0,32,0.0,0,0,0,8,1.0,0.0,1.0,8.0,1
0.0,36,0.0,0,0,0,2,2.0,1.0,2.0,8.0,0
1.0,41,0.0,0,0,0,5,1006.0,1.0,2.0,8.0,0
1.0,36,0.0,0,0,0,2,1.0,0.0,2.0,8.0,0
1.0,62,0.0,0,0,0,1,1.0,0.0,2.0,8.0,0
0.0,41,1.0,0,0,0,7,81.0,0.0,2.0,8.0,0
1.0,21,0.0,0,0,0,1,1.0,0.0,1.0,1.0,1
1.0,43,1.0,0,0,0,8,435.0,0.0,0.0,8.0,1
1.0,22,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,28,0.0,0,0,0,9,1.0,0.0,2.0,8.0,0
1.0,22,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,31,0.0,0,0,0,2,1.0,1.0,2.0,8.0,0
1.0,37,1.0,0,0,0,0,2.0,1.0,2.0,8.0,0
1.0,27,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,49,0.0,0,0,0,15,137.0,1.0,2.0,8.0,0
1.0,22,0.0,0,0,0,2,23.0,0.0,1.0,8.0,1
1.0,49,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,28,1.0,0,0,0,5,1.0,0.0,2.0,8.0,0
1.0,59,1.0,0,0,0,2,19.0,0.0,2.0,8.0,0
1.0,65,1.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
0.0,33,0.0,0,0,0,0,1.0,0.0,0.0,8.0,1
1.0,39,1.0,0,0,0,21,216.0,0.0,2.0,8.0,0
0.0,43,0.0,0,0,0,2,1.0,0.0,2.0,8.0,0
1.0,25,1.0,0,0,0,5,1.0,0.0,1.0,8.0,1
1.0,36,0.0,3,0,2,19,159.0,1.0,0.0,8.0,1
1.0,23,0.0,0,0,0,3,1.0,0.0,1.0,8.0,1
0.0,43,1.0,0,0,0,3,10.0,1.0,1.0,5.0,1
1.0,56,1.0,0,0,0,9,24.0,1.0,1.0,8.0,1
0.0,20,0.0,0,0,0,1,1.0,0.0,1.0,8.0,1
1.0,50,0.0,0,0,0,2,6.0,2.0,1.0,8.0,1
0.0,54,1.0,0,0,0,1,4.0,1.0,2.0,8.0,0
1.0,23,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,20,0.0,0,0,0,1,1.0,0.0,1.0,8.0,1
0.0,36,0.0,0,0,0,3,1.0,0.0,1.0,8.0,1
1.0,56,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,25,0.0,0,0,0,28,53.0,1.0,1.0,8.0,1
1.0,25,0.0,1,0,0,2,1.0,0.0,1.0,8.0,1
0.0,42,1.0,0,0,0,1,1.0,0.0,1.0,8.0,1
1.0,34,0.0,0,2,0,9,80.0,1.0,1.0,3.0,1
1.0,48,0.0,0,0,0,4,1.0,0.0,2.0,8.0,0
1.0,34,0.0,1,0,0,21,1.0,1.0,1.0,5.0,1
1.0,28,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,32,1.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,55,1.0,0,0,0,2,1.0,0.0,2.0,8.0,0
0.0,31,1.0,0,0,0,2,1.0,0.0,2.0,8.0,0
0.0,29,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
0.0,24,0.0,0,0,0,4,1.0,0.0,0.0,8.0,1
0.0,25,1.0,0,0,0,0,1.0,0.0,0.0,8.0,1
0.0,32,1.0,0,0,1,4,1.0,0.0,2.0,8.0,0
1.0,37,0.0,0,0,0,20,0.0,0.0,1.0,8.0,1
1.0,20,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,24,0.0,0,0,0,1,1.0,0.0,1.0,8.0,1
1.0,48,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,25,0.0,1,2,0,9,20.0,0.0,0.0,5.0,1
1.0,35,0.0,0,0,0,1,0.0,0.0,2.0,8.0,0
1.0,57,0.0,0,0,0,3,1.0,0.0,2.0,8.0,0
1.0,21,0.0,0,0,0,1,1.0,0.0,0.0,8.0,1
1.0,42,1.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
0.0,21,0.0,0,0,0,0,1.0,0.0,0.0,8.0,1
1.0,21,0.0,0,1,0,1,1.0,0.0,2.0,8.0,0
1.0,39,0.0,0,1,0,15,1.0,0.0,2.0,8.0,0
1.0,22,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,32,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,44,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
0.0,27,1.0,0,0,0,0,1.0,0.0,0.0,8.0,1
1.0,22,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,28,0.0,0,0,0,4,1.0,0.0,2.0,8.0,0
1.0,26,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,34,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,34,0.0,0,0,0,14,11.0,0.0,2.0,8.0,0
1.0,22,0.0,0,0,0,3,1.0,0.0,2.0,8.0,0
1.0,56,0.0,0,0,0,17,25.0,1.0,2.0,8.0,0
1.0,40,0.0,0,0,0,1,1.0,1.0,2.0,8.0,0
1.0,44,1.0,0,0,0,5,0.0,0.0,2.0,8.0,0
1.0,57,1.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,22,0.0,0,0,1,0,1.0,0.0,0.0,8.0,1
0.0,36,0.0,0,0,0,6,520.0,1.0,2.0,8.0,0
1.0,34,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,33,1.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,24,0.0,0,0,0,7,1.0,0.0,0.0,8.0,1
1.0,20,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,35,1.0,0,0,0,2,50.0,0.0,2.0,8.0,0
1.0,60,0.0,0,0,0,13,13.0,0.0,2.0,8.0,0
0.0,22,0.0,0,0,0,2,1.0,0.0,2.0,8.0,0
0.0,27,0.0,0,0,0,12,1.0,0.0,2.0,8.0,0
1.0,48,1.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,72,1.0,0,0,0,7,2.0,0.0,2.0,8.0,0
1.0,33,0.0,0,0,0,3,1.0,0.0,1.0,8.0,1
1.0,24,0.0,0,0,0,1,2.0,0.0,1.0,8.0,1
0.0,38,0.0,0,0,0,2,1.0,0.0,2.0,8.0,0
1.0,60,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,24,1.0,0,0,0,3,1.0,0.0,1.0,8.0,1
1.0,30,0.0,0,0,0,1,5.0,1.0,2.0,8.0,0
1.0,36,0.0,0,0,0,7,1.0,0.0,2.0,8.0,0
0.0,43,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,50,1.0,0,0,0,3,236.0,0.0,2.0,8.0,0
1.0,45,0.0,0,0,0,1,1.0,1.0,2.0,8.0,0
1.0,45,0.0,0,0,0,2,1.0,0.0,2.0,8.0,0
1.0,31,1.0,0,0,0,1,1.0,1.0,1.0,8.0,1
1.0,40,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,50,1.0,0,0,0,1,4.0,0.0,2.0,8.0,0
0.0,42,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,41,0.0,0,0,0,7,0.0,0.0,2.0,8.0,0
1.0,34,1.0,0,0,1,5,2.0,0.0,0.0,8.0,1
0.0,46,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,26,1.0,0,0,0,1,1.0,0.0,2.0,8.0,0
0.0,28,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,27,0.0,0,0,0,1,1.0,1.0,2.0,8.0,0
1.0,30,0.0,0,0,0,1,48.0,0.0,2.0,8.0,0
1.0,23,1.0,0,0,2,2,0.0,0.0,1.0,8.0,1
1.0,21,1.0,0,0,1,1,1.0,0.0,1.0,8.0,1
1.0,45,0.0,0,0,0,1,70.0,0.0,2.0,8.0,0
0.0,22,0.0,0,1,0,2,1.0,1.0,1.0,8.0,1
0.0,22,1.0,0,0,1,5,1.0,0.0,2.0,8.0,0
1.0,29,0.0,0,0,0,6,1.0,0.0,0.0,8.0,1
0.0,32,0.0,0,0,0,3,1.0,0.0,2.0,8.0,0
1.0,43,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
0.0,30,0.0,0,0,0,0,2.0,1.0,2.0,8.0,0
1.0,45,1.0,0,0,0,3,1.0,1.0,1.0,5.0,1
0.0,24,0.0,0,0,0,2,1.0,0.0,2.0,8.0,0
1.0,31,1.0,0,0,0,4,0.0,0.0,1.0,8.0,1
1.0,56,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,42,0.0,0,0,0,19,1.0,0.0,2.0,8.0,0
1.0,21,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,24,0.0,0,4,0,14,1.0,0.0,0.0,1.0,1
1.0,38,0.0,0,0,0,11,1.0,0.0,2.0,8.0,0
1.0,51,0.0,0,0,0,22,1.0,0.0,0.0,8.0,1
1.0,22,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,28,0.0,0,0,0,5,1.0,1.0,2.0,8.0,0
1.0,33,1.0,0,0,0,3,0.0,0.0,2.0,8.0,0
1.0,47,0.0,0,0,1,19,1.0,0.0,0.0,8.0,1
1.0,51,0.0,0,0,0,0,1.0,1.0,1.0,8.0,1
1.0,25,1.0,0,0,0,1,0.0,1.0,2.0,8.0,0
1.0,55,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,30,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,33,1.0,0,0,0,0,0.0,0.0,1.0,5.0,1
1.0,35,0.0,0,0,0,5,1.0,0.0,0.0,5.0,1
1.0,39,0.0,0,0,0,0,0.0,1.0,2.0,8.0,0
1.0,20,0.0,13,0,1,13,1.0,0.0,2.0,8.0,0
0.0,33,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,65,0.0,0,0,0,11,2231.0,0.0,2.0,8.0,0
1.0,29,1.0,0,0,0,7,15.0,0.0,2.0,8.0,0
0.0,37,0.0,0,0,0,4,1.0,1.0,2.0,8.0,0
0.0,33,1.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,27,0.0,0,0,0,2,1.0,0.0,1.0,8.0,1
0.0,29,0.0,0,0,0,9,1.0,0.0,0.0,8.0,1
1.0,45,0.0,0,0,0,14,497.0,0.0,2.0,8.0,0
1.0,24,0.0,0,0,3,3,1.0,0.0,1.0,5.0,1
1.0,43,0.0,0,0,0,5,1.0,0.0,2.0,8.0,0
1.0,31,1.0,0,0,0,1,1.0,0.0,2.0,8.0,0
0.0,50,1.0,0,0,0,2,1.0,0.0,2.0,8.0,0
1.0,42,0.0,0,0,0,10,1.0,0.0,2.0,8.0,0
1.0,37,0.0,0,0,0,11,1.0,1.0,1.0,5.0,1
1.0,53,0.0,0,0,0,13,1.0,0.0,2.0,8.0,0
1.0,43,0.0,0,0,0,4,39.0,0.0,1.0,8.0,1
1.0,26,0.0,0,0,0,4,0.0,0.0,1.0,8.0,1
1.0,28,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,19,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,37,0.0,0,0,0,0,0.0,0.0,2.0,8.0,0
0.0,30,1.0,0,0,0,1,27.0,1.0,2.0,8.0,0
1.0,27,0.0,0,0,0,6,0.0,0.0,1.0,8.0,1
1.0,39,1.0,0,0,0,9,1.0,0.0,1.0,8.0,1
1.0,37,1.0,0,0,0,4,0.0,1.0,1.0,6.0,1
1.0,22,1.0,0,0,0,3,1.0,1.0,0.0,8.0,1
1.0,42,0.0,0,0,0,1,10.0,1.0,2.0,8.0,0
1.0,25,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
0.0,28,1.0,0,0,0,0,2.0,1.0,2.0,8.0,0
1.0,25,0.0,0,0,0,0,1.0,1.0,1.0,8.0,1
1.0,58,1.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,22,1.0,0,0,0,2,3.0,0.0,2.0,8.0,0
0.0,29,1.0,0,0,0,1,2.0,1.0,0.0,8.0,1
1.0,33,0.0,0,0,0,8,0.0,0.0,2.0,8.0,0
1.0,38,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,21,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,38,1.0,0,0,0,2,21.0,0.0,2.0,8.0,0
1.0,20,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,59,0.0,0,0,0,22,1.0,0.0,0.0,8.0,1
1.0,33,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,57,0.0,0,0,0,9,90.0,0.0,2.0,8.0,0
1.0,53,1.0,0,0,0,0,1.0,1.0,1.0,8.0,1
1.0,33,0.0,0,0,0,2,1.0,0.0,1.0,5.0,1
0.0,45,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,45,1.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,58,1.0,0,0,0,1,2.0,1.0,2.0,8.0,0
1.0,51,1.0,0,0,0,1,1.0,1.0,2.0,8.0,0
0.0,20,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,25,0.0,0,0,2,11,502.0,0.0,0.0,8.0,1
1.0,53,1.0,0,0,0,2,1.0,0.0,2.0,8.0,0
1.0,55,1.0,0,0,0,5,753.0,0.0,2.0,8.0,0
1.0,32,1.0,0,0,0,0,1.0,1.0,1.0,8.0,1
0.0,25,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,44,1.0,0,0,0,1,1.0,1.0,2.0,8.0,0
1.0,27,0.0,0,0,0,7,1.0,0.0,2.0,8.0,0
1.0,35,0.0,0,0,0,6,1.0,0.0,0.0,0.0,1
1.0,39,1.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,58,1.0,0,0,0,1,1180.0,1.0,2.0,8.0,0
0.0,25,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
0.0,42,1.0,0,0,0,5,1.0,1.0,0.0,8.0,1
1.0,37,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,39,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
0.0,52,1.0,0,0,0,3,25.0,1.0,2.0,8.0,0
1.0,42,0.0,0,0,0,10,1.0,0.0,2.0,8.0,0
1.0,42,1.0,0,0,0,4,1.0,0.0,1.0,8.0,1
1.0,52,0.0,3,0,0,23,0.0,0.0,2.0,8.0,0
1.0,24,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,35,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,23,0.0,0,0,0,6,0.0,0.0,1.0,2.0,1
0.0,42,0.0,0,0,0,0,1.0,1.0,1.0,8.0,1
1.0,36,1.0,0,0,0,7,487.0,1.0,2.0,8.0,0
0.0,28,1.0,0,0,0,2,36.0,0.0,2.0,8.0,0
1.0,28,0.0,0,0,0,5,1.0,0.0,2.0,8.0,0
1.0,38,1.0,0,0,0,12,1.0,0.0,2.0,8.0,0
0.0,43,0.0,0,0,0,2,1.0,0.0,0.0,8.0,1
1.0,45,0.0,0,0,0,6,1.0,0.0,2.0,8.0,0
1.0,42,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
0.0,25,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,25,1.0,2,12,7,19,1.0,0.0,2.0,8.0,0
1.0,32,0.0,0,0,0,7,0.0,0.0,0.0,5.0,1
1.0,21,0.0,0,0,0,0,1.0,0.0,1.0,8.0,1
0.0,35,1.0,0,0,0,1,30.0,1.0,2.0,8.0,0
1.0,37,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,33,0.0,0,3,1,21,1.0,0.0,2.0,8.0,0
1.0,28,0.0,0,0,0,14,0.0,0.0,2.0,8.0,0
1.0,33,1.0,0,0,0,2,2.0,0.0,2.0,8.0,0
0.0,33,0.0,0,0,0,2,0.0,0.0,2.0,8.0,0
0.0,51,1.0,0,0,0,4,11.0,0.0,2.0,8.0,0
1.0,39,1.0,0,0,0,3,1.0,0.0,0.0,8.0,1
1.0,40,0.0,0,0,0,3,1.0,0.0,2.0,8.0,0
1.0,32,0.0,0,0,0,17,0.0,0.0,1.0,8.0,1
1.0,18,1.0,5,0,0,4,32.0,0.0,0.0,8.0,1
1.0,32,1.0,0,0,0,3,1.0,0.0,0.0,8.0,1
1.0,32,0.0,0,0,0,10,1.0,0.0,1.0,8.0,1
1.0,47,1.0,0,0,0,5,0.0,1.0,0.0,1.0,1
0.0,23,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,63,1.0,0,0,0,10,0.0,0.0,1.0,2.0,1
1.0,38,0.0,0,1,0,16,1.0,0.0,0.0,2.0,1
1.0,24,0.0,0,0,0,5,1.0,0.0,2.0,8.0,0
1.0,32,0.0,0,0,0,6,1.0,1.0,1.0,8.0,1
1.0,31,0.0,0,0,0,4,1.0,0.0,0.0,0.0,1
1.0,25,1.0,0,0,1,0,1.0,1.0,2.0,8.0,0
1.0,23,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
0.0,47,1.0,0,0,0,0,3.0,1.0,2.0,8.0,0
1.0,33,1.0,0,0,0,1,1.0,0.0,1.0,8.0,1
1.0,35,0.0,0,0,0,5,1.0,0.0,2.0,8.0,0
1.0,22,1.0,0,0,0,1,11.0,0.0,1.0,8.0,1
1.0,28,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,26,1.0,0,0,0,1,177.0,1.0,2.0,8.0,0
1.0,40,1.0,0,0,0,0,1.0,1.0,1.0,8.0,1
1.0,36,0.0,10,0,0,14,1.0,0.0,1.0,8.0,1
1.0,46,0.0,0,0,0,1,9.0,0.0,2.0,8.0,0
0.0,65,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,44,1.0,0,0,0,4,231.0,1.0,1.0,8.0,1
0.0,22,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
0.0,26,1.0,0,0,0,4,2.0,0.0,1.0,8.0,1
0.0,29,1.0,0,0,0,3,318.0,1.0,2.0,8.0,0
1.0,35,1.0,0,0,0,1,1.0,1.0,2.0,8.0,0
1.0,31,0.0,0,0,0,3,119.0,0.0,2.0,8.0,0
1.0,44,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,56,0.0,0,0,0,7,167.0,0.0,2.0,8.0,0
1.0,25,1.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,28,0.0,0,0,0,1,0.0,0.0,2.0,8.0,0
1.0,34,0.0,0,0,0,2,1.0,1.0,2.0,8.0,0
1.0,52,1.0,0,0,0,2,0.0,0.0,0.0,8.0,1
1.0,29,0.0,0,0,0,1,17.0,0.0,2.0,8.0,0
1.0,33,0.0,0,1,0,5,1.0,0.0,2.0,8.0,0
1.0,23,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,34,0.0,0,0,0,5,1.0,0.0,2.0,8.0,0
1.0,33,0.0,0,0,0,1,1.0,1.0,1.0,8.0,1
1.0,20,1.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,21,0.0,0,1,2,1,1.0,0.0,2.0,8.0,0
1.0,36,1.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,19,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,46,0.0,0,0,0,9,1.0,0.0,2.0,8.0,0
1.0,22,0.0,0,0,0,2,105.0,1.0,1.0,6.0,1
1.0,57,1.0,0,0,0,1,1.0,1.0,2.0,8.0,0
1.0,22,0.0,0,0,1,2,0.0,0.0,1.0,8.0,1
0.0,48,1.0,0,0,0,1,1.0,1.0,1.0,8.0,1
1.0,40,0.0,0,0,0,21,1.0,0.0,2.0,8.0,0
0.0,30,0.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,21,1.0,0,1,0,4,1.0,1.0,0.0,1.0,1
0.0,39,0.0,0,2,0,22,1.0,0.0,1.0,1.0,1
1.0,27,1.0,0,0,0,13,89.0,0.0,0.0,8.0,1
0.0,33,1.0,0,0,0,0,1.0,1.0,1.0,8.0,1
1.0,24,0.0,0,0,0,0,2.0,0.0,2.0,8.0,0
1.0,22,0.0,0,0,0,1,585.0,1.0,2.0,8.0,0
1.0,43,0.0,0,0,0,0,1.0,0.0,1.0,8.0,1
0.0,45,1.0,0,0,0,0,0.0,1.0,2.0,8.0,0
1.0,28,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,51,0.0,0,0,0,3,18.0,0.0,2.0,8.0,0
0.0,35,0.0,0,0,0,2,95.0,0.0,1.0,8.0,1
1.0,31,0.0,0,0,0,9,1.0,1.0,1.0,8.0,1
1.0,27,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,32,0.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,49,1.0,0,0,0,0,3.0,1.0,2.0,8.0,0
0.0,44,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,29,0.0,0,0,0,2,1.0,0.0,2.0,8.0,0
1.0,29,0.0,0,0,0,1,52.0,0.0,2.0,8.0,0
0.0,52,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,23,0.0,0,1,0,2,1.0,0.0,0.0,8.0,1
1.0,55,0.0,0,0,0,12,70.0,0.0,0.0,1.0,1
1.0,28,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,19,0.0,0,0,0,1,3.0,0.0,2.0,8.0,0
1.0,30,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,34,0.0,0,0,0,13,1.0,0.0,1.0,8.0,1
1.0,56,1.0,0,0,0,2,39.0,0.0,2.0,8.0,0
1.0,33,0.0,0,0,0,4,1.0,0.0,2.0,8.0,0
1.0,28,0.0,0,0,0,1,1.0,1.0,2.0,8.0,0
0.0,42,0.0,0,0,0,5,0.0,1.0,2.0,8.0,0
1.0,29,0.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,38,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,37,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
0.0,33,1.0,0,0,0,0,1.0,1.0,1.0,8.0,1
1.0,40,0.0,0,0,0,0,6.0,0.0,2.0,8.0,0
1.0,51,0.0,1,0,1,19,1.0,0.0,2.0,8.0,0
0.0,42,0.0,0,0,0,3,1.0,0.0,2.0,8.0,0
1.0,35,0.0,0,0,0,1,1613.0,1.0,2.0,8.0,0
1.0,65,0.0,0,0,0,7,1.0,1.0,2.0,8.0,0
0.0,32,0.0,0,0,0,1,1.0,1.0,2.0,8.0,0
0.0,38,1.0,0,0,0,5,15.0,0.0,2.0,8.0,0
1.0,23,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,38,1.0,0,0,0,5,3.0,0.0,0.0,8.0,1
1.0,35,0.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,57,1.0,0,0,0,1,26.0,0.0,2.0,8.0,0
1.0,26,1.0,0,0,0,1,1.0,0.0,2.0,8.0,0
0.0,36,0.0,2,0,0,4,1.0,1.0,1.0,6.0,1
0.0,25,0.0,0,0,0,7,1.0,0.0,2.0,8.0,0
0.0,31,1.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,40,1.0,0,0,0,2,1.0,0.0,2.0,8.0,0
1.0,35,1.0,0,0,0,3,1.0,0.0,1.0,5.0,1
1.0,33,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
0.0,26,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,47,1.0,0,0,0,0,0.0,1.0,2.0,8.0,0
1.0,22,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,35,1.0,0,0,0,1,16.0,1.0,1.0,8.0,1
0.0,36,0.0,0,0,0,1,1.0,0.0,1.0,2.0,1
0.0,25,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,38,1.0,0,0,0,1,38.0,0.0,2.0,8.0,0
1.0,58,1.0,0,0,0,2,316.0,0.0,2.0,8.0,0
1.0,34,0.0,0,0,0,7,110.0,1.0,2.0,8.0,0
1.0,51,1.0,0,0,0,6,0.0,0.0,0.0,8.0,1
1.0,29,1.0,0,0,0,2,1.0,0.0,2.0,8.0,0
1.0,58,0.0,0,0,0,20,127.0,0.0,2.0,8.0,0
1.0,24,0.0,0,0,4,8,1.0,0.0,0.0,8.0,1
1.0,32,1.0,0,0,0,0,1.0,0.0,0.0,8.0,1
0.0,39,0.0,0,0,0,1,15.0,0.0,2.0,8.0,0
1.0,43,0.0,0,0,0,8,1.0,0.0,1.0,8.0,1
1.0,45,0.0,1,0,1,20,0.0,1.0,0.0,8.0,1
